episode,timesteps,reward,num_actions,actions_plus_1
4585,73528,25.544248,4,"[76, 10, 63, 7]"
4586,73548,30.087852,5,"[76, 17, 8, 67, 1]"
4587,73564,30.415125,4,"[76, 21, 71, 1]"
4588,73584,43.54681,5,"[76, 10, 17, 78, 1]"
4589,73596,26.146229,3,"[76, 59, 8]"
4590,73612,42.752325,4,"[76, 20, 78, 8]"
4591,73624,25.63943,3,"[76, 52, 2]"
4592,73644,44.44478,5,"[76, 17, 8, 78, 3]"
4593,73656,25.63943,3,"[76, 52, 2]"
4594,73676,44.161052,5,"[76, 10, 15, 78, 16]"
4595,73696,28.220029,5,"[76, 10, 17, 63, 3]"
4596,73712,23.187684,4,"[76, 75, 25, 19]"
4597,73740,43.861618,7,"[76, 17, 8, 78, 1, 7, 21]"
4598,73752,-0.128123,3,"[50, 53, 1]"
4599,73764,26.146229,3,"[76, 59, 8]"
4600,73776,26.146229,3,"[76, 59, 8]"
4601,73788,25.63943,3,"[76, 52, 2]"
4602,73804,42.422292,4,"[76, 20, 78, 21]"
4603,73820,19.665045,4,"[76, 2, 37, 2]"
4604,73832,19.791018,3,"[76, 24, 17]"
4605,73852,22.376748,5,"[50, 78, 19, 59, 2]"
4606,73872,44.44478,5,"[76, 17, 8, 78, 3]"
4607,73884,20.928392,3,"[76, 7, 21]"
4608,73896,20.922677,3,"[76, 6, 22]"
4609,73916,30.090835,5,"[76, 10, 15, 67, 1]"
4610,73932,42.752567,4,"[76, 21, 78, 20]"
4611,73944,20.921779,3,"[76, 20, 8]"
4612,73972,43.889541,7,"[76, 17, 8, 78, 3, 2, 24]"
4613,73992,44.447763,5,"[76, 10, 15, 78, 3]"
4614,74004,25.721391,3,"[76, 17, 63]"
4615,74024,30.087852,5,"[76, 17, 8, 67, 1]"
4616,74036,25.63943,3,"[76, 52, 2]"
4617,74048,20.928036,3,"[76, 16, 12]"
4618,74060,20.928036,3,"[76, 16, 12]"
4619,74084,43.852725,6,"[76, 17, 8, 78, 10, 19]"
4620,74096,20.921779,3,"[76, 20, 8]"
4621,74112,25.544248,4,"[76, 10, 63, 7]"
4622,74124,25.63943,3,"[76, 52, 2]"
4623,74148,43.833253,6,"[76, 17, 8, 78, 25, 4]"
4624,74160,25.63943,3,"[76, 52, 2]"
4625,74180,30.087852,5,"[76, 17, 8, 67, 1]"
4626,74192,26.146229,3,"[76, 59, 8]"
4627,74208,20.055247,4,"[76, 9, 25, 7]"
4628,74220,19.843729,3,"[76, 25, 16]"
4629,74244,42.482116,6,"[76, 21, 78, 2, 20, 11]"
4630,74256,20.921118,3,"[76, 25, 3]"
4631,74272,25.329854,4,"[76, 22, 57, 1]"
4632,74284,25.63943,3,"[76, 52, 2]"
4633,74292,25.915599,2,"[76, 67]"
4634,74312,42.412604,5,"[76, 21, 78, 28, 5]"
4635,74324,20.922677,3,"[76, 6, 22]"
4636,74336,20.929334,3,"[76, 24, 4]"
4637,74348,25.63943,3,"[76, 52, 2]"
4638,74376,43.855609,7,"[76, 10, 15, 78, 1, 25, 3]"
4639,74392,25.744909,4,"[76, 9, 63, 8]"
4640,74412,44.161052,5,"[76, 10, 15, 78, 16]"
4641,74436,42.198096,6,"[76, 20, 78, 7, 13, 14]"
4642,74464,43.746391,7,"[76, 10, 8, 8, 78, 26, 2]"
4643,74484,44.44478,5,"[76, 17, 8, 78, 3]"
4644,74504,30.090835,5,"[76, 10, 15, 67, 1]"
4645,74516,19.595444,3,"[76, 39, 2]"
4646,74528,25.095701,3,"[77, 52, 1]"
4647,74552,43.836236,6,"[76, 10, 15, 78, 25, 4]"
4648,74564,19.953194,3,"[76, 30, 11]"
4649,74580,25.659932,4,"[76, 15, 64, 1]"
4650,74600,30.090835,5,"[76, 10, 15, 67, 1]"
4651,74620,30.495244,5,"[76, 17, 15, 77, 23]"
4652,74640,44.158069,5,"[76, 17, 8, 78, 16]"
4653,74652,25.63943,3,"[76, 52, 2]"
4654,74664,19.634249,3,"[76, 19, 22]"
4655,74676,25.721391,3,"[76, 17, 63]"
4656,74692,19.770824,4,"[76, 9, 13, 19]"
4657,74708,28.265913,4,"[77, 17, 71, 4]"
4658,74728,44.44478,5,"[76, 17, 8, 78, 3]"
4659,74740,25.63943,3,"[76, 52, 2]"
4660,74752,25.721391,3,"[76, 17, 63]"
4661,74760,25.915599,2,"[76, 67]"
4662,74780,44.059909,5,"[76, 9, 17, 78, 15]"
4663,74808,43.868191,7,"[76, 10, 15, 78, 1, 3, 25]"
4664,74820,26.128013,3,"[76, 63, 4]"
4665,74836,19.994509,4,"[76, 3, 27, 11]"
4666,74852,43.999875,4,"[76, 26, 78, 15]"
4667,74864,20.92722,3,"[76, 15, 13]"
4668,74880,20.940327,4,"[76, 1, 7, 20]"
4669,74892,26.146229,3,"[76, 59, 8]"
4670,74912,30.087852,5,"[76, 17, 8, 67, 1]"
4671,74924,25.63943,3,"[76, 52, 2]"
4672,74948,41.550186,6,"[76, 22, 78, 3, 9, 20]"
4673,74960,26.219183,3,"[76, 60, 7]"
4674,74972,26.098525,3,"[76, 65, 2]"
4675,74984,26.146229,3,"[76, 59, 8]"
4676,75004,30.087852,5,"[76, 17, 8, 67, 1]"
4677,75016,25.721391,3,"[76, 17, 63]"
4678,75040,43.842483,6,"[76, 17, 8, 78, 18, 11]"
4679,75068,43.847301,7,"[76, 17, 8, 78, 2, 26, 1]"
4680,75088,30.087852,5,"[76, 17, 8, 67, 1]"
4681,75108,30.087852,5,"[76, 17, 8, 67, 1]"
4682,75128,30.090835,5,"[76, 10, 15, 67, 1]"
4683,75144,19.975561,4,"[76, 1, 33, 7]"
4684,75156,25.721391,3,"[76, 17, 63]"
4685,75172,25.106355,4,"[76, 17, 47, 16]"
4686,75184,26.146229,3,"[76, 59, 8]"
4687,75196,25.63943,3,"[76, 52, 2]"
4688,75208,26.098525,3,"[76, 65, 2]"
4689,75224,30.53088,4,"[76, 20, 72, 1]"
4690,75244,30.087852,5,"[76, 17, 8, 67, 1]"
4691,75264,44.44478,5,"[76, 17, 8, 78, 3]"
4692,75276,20.933463,3,"[76, 4, 24]"
4693,75288,25.63943,3,"[76, 52, 2]"
4694,75300,19.791018,3,"[76, 24, 17]"
4695,75312,20.409622,3,"[77, 13, 14]"
4696,75324,30.539575,3,"[76, 21, 72]"
4697,75336,26.146229,3,"[76, 59, 8]"
4698,75356,44.158069,5,"[76, 17, 8, 78, 16]"
4699,75376,44.44478,5,"[76, 17, 8, 78, 3]"
4700,75400,42.963557,6,"[76, 10, 17, 78, 24, 3]"
4701,75408,25.915599,2,"[76, 67]"
4702,75424,19.739933,4,"[76, 7, 32, 2]"
4703,75444,44.158069,5,"[76, 17, 8, 78, 16]"
4704,75464,44.447763,5,"[76, 10, 15, 78, 3]"
4705,75480,25.544248,4,"[76, 10, 63, 7]"
4706,75504,43.209336,6,"[77, 17, 8, 78, 3, 25]"
4707,75516,20.929085,3,"[76, 22, 6]"
4708,75536,44.158069,5,"[76, 17, 8, 78, 16]"
4709,75548,20.904849,3,"[76, 3, 25]"
4710,75564,43.999875,4,"[76, 26, 78, 15]"
4711,75588,43.87809,6,"[76, 17, 8, 78, 5, 24]"
4712,75604,19.993429,4,"[76, 12, 16, 13]"
4713,75628,43.830416,6,"[76, 17, 8, 78, 26, 3]"
4714,75640,25.63943,3,"[76, 52, 2]"
4715,75660,44.158069,5,"[76, 17, 8, 78, 16]"
4716,75672,20.928392,3,"[76, 7, 21]"
4717,75684,19.760752,3,"[76, 37, 4]"
4718,75696,25.721391,3,"[76, 17, 63]"
4719,75708,26.146229,3,"[76, 59, 8]"
4720,75728,24.599908,5,"[76, 17, 8, 56, 12]"
4721,75740,26.098525,3,"[76, 65, 2]"
4722,75752,25.63943,3,"[76, 52, 2]"
4723,75776,43.853614,6,"[76, 17, 8, 78, 11, 18]"
4724,75788,25.959598,3,"[76, 62, 5]"
4725,75808,30.087852,5,"[76, 17, 8, 67, 1]"
4726,75828,28.451209,5,"[76, 10, 17, 64, 2]"
4727,75848,44.158069,5,"[76, 17, 8, 78, 16]"
4728,75860,26.128013,3,"[76, 63, 4]"
4729,75880,42.68017,5,"[78, 17, 8, 78, 14]"
4730,75888,25.678972,2,"[76, 54]"
4731,75904,27.95107,4,"[76, 26, 63, 4]"
4732,75928,43.741828,6,"[76, 1, 15, 8, 78, 17]"
4733,75944,42.422292,4,"[76, 20, 78, 21]"
4734,75956,25.63943,3,"[76, 52, 2]"
4735,75968,25.825225,3,"[76, 64, 3]"
4736,75980,19.771441,3,"[76, 23, 18]"
4737,76004,43.849482,6,"[76, 17, 8, 78, 6, 23]"
4738,76028,43.846238,6,"[76, 17, 8, 78, 7, 22]"
4739,76040,19.953194,3,"[76, 30, 11]"
4740,76060,43.682263,5,"[76, 26, 78, 7, 21]"
4741,76076,25.575687,4,"[76, 17, 55, 8]"
4742,76088,20.929334,3,"[76, 24, 4]"
4743,76100,25.61599,3,"[76, 68, 12]"
4744,76116,25.659932,4,"[76, 15, 64, 1]"
4745,76128,26.128013,3,"[76, 63, 4]"
4746,76140,25.63943,3,"[76, 52, 2]"
4747,76164,43.842332,6,"[76, 17, 8, 78, 15, 14]"
4748,76176,25.63943,3,"[76, 52, 2]"
4749,76200,43.830816,6,"[76, 3, 22, 78, 7, 22]"
4750,76212,25.63943,3,"[76, 52, 2]"
4751,76224,19.771441,3,"[76, 23, 18]"
4752,76236,25.692724,3,"[76, 53, 1]"
4753,76256,30.087852,5,"[76, 17, 8, 67, 1]"
4754,76268,20.931476,3,"[76, 12, 16]"
4755,76276,25.915599,2,"[76, 67]"
4756,76284,25.678972,2,"[76, 54]"
4757,76300,28.476353,4,"[76, 17, 69, 7]"
4758,76328,43.864803,7,"[76, 17, 8, 78, 1, 13, 15]"
4759,76340,25.959598,3,"[76, 62, 5]"
4760,76360,42.434443,5,"[76, 21, 78, 21, 12]"
4761,76376,25.496442,4,"[76, 6, 71, 3]"
4762,76388,26.146229,3,"[76, 59, 8]"
4763,76404,20.948963,4,"[76, 2, 10, 16]"
4764,76420,29.066229,4,"[76, 19, 71, 3]"
4765,76432,25.721391,3,"[76, 17, 63]"
4766,76448,29.99023,4,"[76, 11, 15, 67]"
4767,76464,25.367723,4,"[76, 17, 59, 4]"
4768,76484,27.902469,5,"[76, 10, 17, 62, 4]"
4769,76496,26.146229,3,"[76, 59, 8]"
4770,76508,20.931821,3,"[76, 23, 5]"
4771,76520,25.63943,3,"[76, 52, 2]"
4772,76536,28.55413,4,"[76, 17, 71, 5]"
4773,76556,43.295369,5,"[76, 10, 17, 78, 14]"
4774,76568,19.89002,3,"[76, 35, 6]"
4775,76588,44.158069,5,"[76, 17, 8, 78, 16]"
4776,76608,27.800102,5,"[77, 10, 15, 64, 3]"
4777,76628,30.090835,5,"[76, 10, 15, 67, 1]"
4778,76644,42.403026,4,"[77, 10, 17, 78]"
4779,76660,27.814454,4,"[76, 17, 70, 6]"
4780,76672,19.97117,3,"[76, 31, 10]"
4781,76684,25.63943,3,"[76, 52, 2]"
4782,76696,19.571984,3,"[76, 10, 31]"
4783,76720,42.976456,6,"[76, 10, 17, 78, 18, 9]"
4784,76736,29.988131,4,"[76, 4, 22, 67]"
4785,76748,20.927892,3,"[76, 18, 10]"
4786,76760,26.146229,3,"[76, 59, 8]"
4787,76772,19.618642,3,"[76, 16, 25]"
4788,76784,25.959598,3,"[76, 62, 5]"
4789,76800,28.835749,4,"[76, 21, 69, 3]"
4790,76816,43.999875,4,"[76, 26, 78, 15]"
4791,76828,19.953194,3,"[76, 30, 11]"
4792,76848,42.76585,5,"[78, 22, 78, 10, 20]"
4793,76864,24.166977,4,"[76, 17, 57, 19]"
4794,76872,25.678972,2,"[76, 54]"
4795,76884,25.025752,3,"[76, 26, 54]"
4796,76896,25.383642,3,"[78, 63, 2]"
4797,76916,43.295369,5,"[76, 10, 17, 78, 14]"
4798,76940,43.853865,6,"[76, 17, 8, 78, 12, 17]"
4799,76952,25.825225,3,"[76, 64, 3]"
4800,76964,19.695599,3,"[76, 21, 20]"
4801,76976,19.953194,3,"[76, 30, 11]"
4802,76984,25.678972,2,"[76, 54]"
4803,76996,19.953194,3,"[76, 30, 11]"
4804,77016,42.931611,5,"[78, 17, 8, 78, 1]"
4805,77040,43.849482,6,"[76, 17, 8, 78, 6, 23]"
4806,77060,44.447763,5,"[76, 10, 15, 78, 3]"
4807,77080,44.44478,5,"[76, 17, 8, 78, 3]"
4808,77092,25.825225,3,"[76, 64, 3]"
4809,77112,44.451729,5,"[76, 8, 17, 78, 3]"
4810,77132,44.161052,5,"[76, 10, 15, 78, 16]"
4811,77148,28.149347,4,"[78, 17, 70, 4]"
4812,77164,28.727591,4,"[76, 17, 72, 4]"
4813,77176,25.63943,3,"[76, 52, 2]"
4814,77192,42.931886,4,"[76, 11, 17, 78]"
4815,77216,43.833253,6,"[76, 17, 8, 78, 25, 4]"
4816,77228,19.385507,3,"[78, 30, 9]"
4817,77236,24.972859,2,"[78, 52]"
4818,77248,20.931821,3,"[76, 23, 5]"
4819,77268,43.295369,5,"[76, 10, 17, 78, 14]"
4820,77280,26.146229,3,"[76, 59, 8]"
4821,77296,28.663135,4,"[78, 17, 72, 2]"
4822,77312,42.422292,4,"[76, 20, 78, 21]"
4823,77332,44.161052,5,"[76, 10, 15, 78, 16]"
4824,77344,25.825225,3,"[76, 64, 3]"
4825,77356,26.146229,3,"[76, 59, 8]"
4826,77368,20.933463,3,"[76, 4, 24]"
4827,77380,20.931476,3,"[76, 12, 16]"
4828,77404,43.83905,6,"[76, 17, 8, 78, 21, 8]"
4829,77416,18.307176,3,"[76, 45, 9]"
4830,77436,42.693091,5,"[76, 11, 17, 78, 13]"
4831,77452,27.724321,4,"[76, 20, 67, 6]"
4832,77476,43.838496,6,"[76, 10, 15, 78, 23, 6]"
4833,77492,42.227215,4,"[77, 20, 78, 20]"
4834,77508,43.999875,4,"[76, 26, 78, 15]"
4835,77516,25.678972,2,"[76, 54]"
4836,77536,44.158069,5,"[76, 17, 8, 78, 16]"
4837,77548,19.267651,3,"[78, 24, 15]"
4838,77564,25.310927,4,"[76, 17, 60, 3]"
4839,77580,43.072513,4,"[76, 21, 78, 7]"
4840,77592,26.098525,3,"[76, 65, 2]"
4841,77612,28.049945,5,"[78, 10, 8, 69, 4]"
4842,77624,20.928392,3,"[76, 7, 21]"
4843,77644,44.447763,5,"[76, 10, 15, 78, 3]"
4844,77660,28.663135,4,"[78, 17, 72, 2]"
4845,77684,43.325944,6,"[76, 11, 8, 8, 78, 14]"
4846,77696,18.50718,3,"[76, 30, 24]"
4847,77708,18.603044,3,"[76, 31, 23]"
4848,77724,28.455806,4,"[78, 17, 71, 3]"
4849,77736,20.929334,3,"[76, 24, 4]"
4850,77752,28.55413,4,"[76, 17, 71, 5]"
4851,77772,44.158069,5,"[76, 17, 8, 78, 16]"
4852,77784,25.959598,3,"[76, 62, 5]"
4853,77800,19.833487,4,"[76, 6, 18, 17]"
4854,77812,20.926933,3,"[76, 19, 9]"
4855,77824,25.721391,3,"[76, 17, 63]"
4856,77836,25.63943,3,"[76, 52, 2]"
4857,77856,44.44478,5,"[76, 17, 8, 78, 3]"
4858,77876,44.158069,5,"[76, 17, 8, 78, 16]"
4859,77904,43.773794,7,"[76, 9, 17, 78, 2, 18, 8]"
4860,77924,42.765127,5,"[78, 22, 78, 9, 21]"
4861,77944,44.44478,5,"[76, 17, 8, 78, 3]"
4862,77968,41.548468,6,"[76, 22, 78, 3, 6, 23]"
4863,77984,25.78492,4,"[76, 8, 64, 8]"
4864,78004,20.046811,5,"[76, 6, 3, 21, 11]"
4865,78020,29.681058,4,"[78, 21, 69, 1]"
4866,78028,25.678972,2,"[76, 54]"
4867,78040,25.612344,3,"[77, 59, 7]"
4868,78052,26.128013,3,"[76, 63, 4]"
4869,78064,25.63943,3,"[76, 52, 2]"
4870,78076,25.721391,3,"[76, 17, 63]"
4871,78088,20.921779,3,"[76, 20, 8]"
4872,78108,44.429358,5,"[76, 3, 22, 78, 3]"
4873,78120,20.929334,3,"[76, 24, 4]"
4874,78132,26.146229,3,"[76, 59, 8]"
4875,78156,43.84296,6,"[76, 17, 8, 78, 17, 12]"
4876,78176,43.54681,5,"[76, 10, 17, 78, 1]"
4877,78204,43.875413,7,"[76, 17, 8, 78, 3, 24, 2]"
4878,78224,44.161052,5,"[76, 10, 15, 78, 16]"
4879,78244,44.44478,5,"[76, 17, 8, 78, 3]"
4880,78256,26.146229,3,"[76, 59, 8]"
4881,78268,26.146229,3,"[76, 59, 8]"
4882,78288,44.44478,5,"[76, 17, 8, 78, 3]"
4883,78308,44.158069,5,"[76, 17, 8, 78, 16]"
4884,78324,25.454808,4,"[76, 10, 64, 6]"
4885,78340,41.800735,4,"[76, 22, 78, 19]"
4886,78356,25.732464,4,"[76, 10, 69, 1]"
4887,78376,44.158069,5,"[76, 17, 8, 78, 16]"
4888,78392,25.454808,4,"[76, 10, 64, 6]"
4889,78408,42.752325,4,"[76, 20, 78, 8]"
4890,78432,43.852465,6,"[76, 10, 15, 78, 6, 23]"
4891,78452,44.447763,5,"[76, 10, 15, 78, 3]"
4892,78460,25.915599,2,"[76, 67]"
4893,78480,44.173927,5,"[76, 15, 8, 78, 5]"
4894,78496,20.955946,4,"[76, 2, 18, 8]"
4895,78516,43.54681,5,"[76, 10, 17, 78, 1]"
4896,78532,43.074251,4,"[78, 22, 78, 17]"
4897,78544,25.63943,3,"[76, 52, 2]"
4898,78564,44.44478,5,"[76, 17, 8, 78, 3]"
4899,78588,43.852725,6,"[76, 17, 8, 78, 10, 19]"
4900,78604,24.698217,4,"[78, 17, 55, 6]"
4901,78616,20.315528,3,"[78, 16, 10]"
4902,78636,44.44478,5,"[76, 17, 8, 78, 3]"
4903,78656,44.447763,5,"[76, 10, 15, 78, 3]"
4904,78672,19.972842,4,"[76, 1, 28, 12]"
4905,78688,44.269655,4,"[76, 26, 78, 2]"
4906,78708,43.290593,5,"[76, 19, 8, 78, 14]"
4907,78728,44.447763,5,"[76, 10, 15, 78, 3]"
4908,78736,25.678972,2,"[76, 54]"
4909,78748,20.405627,3,"[77, 18, 9]"
4910,78768,27.901952,5,"[76, 10, 8, 69, 6]"
4911,78788,30.090835,5,"[76, 10, 15, 67, 1]"
4912,78804,25.067139,4,"[76, 22, 55, 3]"
4913,78824,24.630348,5,"[76, 10, 22, 54, 7]"
4914,78844,44.44478,5,"[76, 17, 8, 78, 3]"
4915,78868,43.835513,6,"[76, 17, 8, 78, 23, 6]"
4916,78888,43.700194,5,"[78, 9, 15, 78, 2]"
4917,78900,19.723143,3,"[76, 22, 19]"
4918,78908,25.678972,2,"[76, 54]"
4919,78924,25.544248,4,"[76, 10, 63, 7]"
4920,78940,44.269655,4,"[76, 26, 78, 2]"
4921,78960,30.090835,5,"[76, 10, 15, 67, 1]"
4922,78980,22.570595,5,"[76, 10, 64, 28, 17]"
4923,79000,44.447763,5,"[76, 10, 15, 78, 3]"
4924,79020,44.161052,5,"[76, 10, 15, 78, 16]"
4925,79036,25.732464,4,"[76, 10, 69, 1]"
4926,79060,44.456295,6,"[76, 1, 9, 15, 78, 3]"
4927,79080,43.54681,5,"[76, 10, 17, 78, 1]"
4928,79096,41.800735,4,"[76, 22, 78, 19]"
4929,79120,43.837714,6,"[76, 17, 8, 78, 22, 7]"
4930,79132,19.936525,3,"[76, 34, 7]"
4931,79144,18.810409,3,"[76, 34, 20]"
4932,79164,44.44478,5,"[76, 17, 8, 78, 3]"
4933,79180,25.732464,4,"[76, 10, 69, 1]"
4934,79196,19.115573,4,"[78, 11, 8, 20]"
4935,79212,25.234057,4,"[76, 10, 60, 10]"
4936,79232,44.44478,5,"[76, 17, 8, 78, 3]"
4937,79252,43.295369,5,"[76, 10, 17, 78, 14]"
4938,79272,44.161052,5,"[76, 10, 15, 78, 16]"
4939,79284,19.347687,3,"[78, 27, 12]"
4940,79304,44.165017,5,"[76, 8, 17, 78, 16]"
4941,79332,43.886713,7,"[76, 10, 15, 78, 3, 21, 5]"
4942,79344,20.938051,3,"[76, 9, 19]"
4943,79356,19.936525,3,"[76, 34, 7]"
4944,79376,42.73455,5,"[78, 22, 78, 27, 3]"
4945,79400,43.840305,6,"[76, 17, 8, 78, 20, 9]"
4946,79412,25.63943,3,"[76, 52, 2]"
4947,79432,28.203385,5,"[76, 17, 8, 64, 4]"
4948,79440,25.678972,2,"[76, 54]"
4949,79464,43.833253,6,"[76, 17, 8, 78, 25, 4]"
4950,79488,43.835513,6,"[76, 17, 8, 78, 23, 6]"
4951,79508,30.090835,5,"[76, 10, 15, 67, 1]"
4952,79528,44.161052,5,"[76, 10, 15, 78, 16]"
4953,79552,42.367435,6,"[78, 17, 8, 78, 10, 17]"
4954,79568,25.234057,4,"[76, 10, 60, 10]"
4955,79580,25.63943,3,"[76, 52, 2]"
4956,79600,42.68642,5,"[76, 20, 8, 78, 13]"
4957,79612,25.627053,3,"[76, 20, 60]"
4958,79636,43.845466,6,"[76, 10, 15, 78, 18, 11]"
4959,79652,24.818406,4,"[78, 17, 59, 2]"
4960,79664,26.146229,3,"[76, 59, 8]"
4961,79684,28.532069,5,"[76, 17, 8, 65, 3]"
4962,79704,44.158069,5,"[76, 17, 8, 78, 16]"
4963,79716,20.911811,3,"[76, 26, 2]"
4964,79736,44.161052,5,"[76, 10, 15, 78, 16]"
4965,79752,25.732464,4,"[76, 10, 69, 1]"
4966,79764,19.906811,3,"[76, 27, 14]"
4967,79776,20.922677,3,"[76, 6, 22]"
4968,79788,30.525758,3,"[76, 22, 71]"
4969,79804,20.940665,4,"[76, 1, 24, 3]"
4970,79828,43.810601,6,"[76, 10, 15, 78, 28, 1]"
4971,79840,30.539575,3,"[76, 21, 72]"
4972,79864,43.846842,6,"[76, 10, 15, 78, 14, 15]"
4973,79884,30.087852,5,"[76, 17, 8, 67, 1]"
4974,79900,43.369827,4,"[78, 22, 78, 4]"
4975,79912,25.598523,3,"[77, 65, 1]"
4976,79932,13.716932,5,"[75, 17, 8, 67, 2]"
4977,79944,18.359125,3,"[77, 36, 17]"
4978,79952,24.972859,2,"[78, 52]"
4979,79964,10.567392,3,"[75, 54, 1]"
4980,79976,10.567392,3,"[75, 54, 1]"
4981,79996,28.841537,5,"[75, 17, 8, 78, 4]"
4982,80016,43.526705,5,"[77, 10, 15, 78, 15]"
4983,80032,24.562693,4,"[77, 22, 55, 2]"
4984,80044,25.330867,3,"[77, 10, 69]"
4985,80064,43.918022,5,"[77, 9, 15, 78, 3]"
4986,80084,43.918022,5,"[77, 9, 15, 78, 3]"
4987,80096,5.74059,3,"[75, 26, 3]"
4988,80120,43.217754,6,"[77, 10, 15, 78, 10, 18]"
4989,80136,10.280381,4,"[75, 17, 47, 17]"
4990,80156,19.294529,5,"[77, 3, 4, 15, 18]"
4991,80164,5.682842,2,"[75, 29]"
4992,80176,25.330867,3,"[77, 10, 69]"
4993,80192,28.929177,4,"[75, 26, 78, 16]"
4994,80208,24.786555,4,"[77, 10, 60, 9]"
4995,80228,42.979594,5,"[77, 22, 78, 21, 10]"
4996,80240,4.693557,3,"[75, 27, 15]"
4997,80252,4.742359,3,"[75, 35, 7]"
4998,80264,10.621692,3,"[75, 17, 64]"
4999,80284,13.181803,5,"[75, 17, 8, 65, 4]"
5000,80296,21.145494,3,"[77, 75, 43]"
5001,80312,24.562693,4,"[77, 22, 55, 2]"
5002,80324,11.620356,3,"[75, 59, 9]"
5003,80336,5.741993,3,"[75, 20, 9]"
5004,80356,28.841537,5,"[75, 17, 8, 78, 4]"
5005,80368,5.753548,3,"[75, 13, 16]"
5006,80380,19.274172,3,"[77, 36, 4]"
5007,80392,4.559357,3,"[75, 38, 4]"
5008,80404,29.918065,3,"[77, 22, 70]"
5009,80424,28.54596,5,"[75, 17, 8, 78, 17]"
5010,80440,43.304388,4,"[77, 22, 78, 18]"
5011,80468,28.263284,7,"[75, 10, 15, 78, 2, 23, 5]"
5012,80480,19.100207,3,"[77, 38, 2]"
5013,80492,25.225924,3,"[77, 63, 3]"
5014,80512,43.518714,5,"[77, 3, 22, 78, 15]"
5015,80536,28.206259,6,"[75, 17, 8, 78, 27, 3]"
5016,80548,10.417073,3,"[75, 52, 3]"
5017,80564,29.692265,4,"[54, 75, 63, 3]"
5018,80580,9.849829,4,"[75, 26, 54, 1]"
5019,80596,28.212809,4,"[77, 22, 67, 3]"
5020,80616,28.841537,5,"[75, 17, 8, 78, 4]"
5021,80632,24.562693,4,"[77, 22, 55, 2]"
5022,80648,10.265165,4,"[75, 17, 60, 4]"
5023,80660,25.598523,3,"[77, 65, 1]"
5024,80672,25.598523,3,"[77, 65, 1]"
5025,80684,4.742359,3,"[75, 35, 7]"
5026,80696,4.388711,3,"[75, 40, 2]"
5027,80708,25.095701,3,"[77, 52, 1]"
5028,80724,24.562693,4,"[77, 22, 55, 2]"
5029,80740,4.667354,4,"[75, 3, 35, 4]"
5030,80756,43.074251,4,"[78, 22, 78, 17]"
5031,80772,11.223778,4,"[71, 75, 18, 18]"
5032,80796,27.942383,6,"[77, 3, 8, 15, 64, 2]"
5033,80812,42.227215,4,"[77, 20, 78, 20]"
5034,80828,27.666269,4,"[77, 22, 65, 5]"
5035,80840,5.730111,3,"[75, 27, 2]"
5036,80852,5.735573,3,"[75, 4, 25]"
5037,80864,19.270255,3,"[77, 23, 17]"
5038,80880,29.649469,4,"[77, 26, 71, 8]"
5039,80892,15.359265,3,"[75, 22, 72]"
5040,80908,43.304388,4,"[77, 22, 78, 18]"
5041,80920,20.309208,3,"[78, 13, 13]"
5042,80940,42.855605,5,"[77, 9, 15, 77, 17]"
5043,80960,29.098906,5,"[71, 19, 8, 78, 19]"
5044,80980,19.417119,5,"[78, 4, 6, 18, 11]"
5045,80988,25.204795,2,"[78, 65]"
5046,81004,19.343704,4,"[78, 10, 15, 14]"
5047,81016,29.732171,3,"[78, 22, 69]"
5048,81032,28.573188,4,"[77, 17, 72, 3]"
5049,81064,16.273462,8,"[19, 19, 8, 8, 78, 11, 27, 12]"
5050,81084,28.374527,5,"[77, 15, 8, 67, 2]"
5051,81104,29.561094,5,"[77, 9, 15, 67, 1]"
5052,81120,43.369827,4,"[78, 22, 78, 4]"
5053,81132,19.416978,3,"[77, 27, 13]"
5054,81152,42.676779,5,"[78, 10, 15, 78, 14]"
5055,81164,29.918065,3,"[77, 22, 70]"
5056,81184,42.962073,5,"[77, 22, 78, 28, 3]"
5057,81208,41.828782,6,"[77, 10, 17, 78, 5, 21]"
5058,81220,19.103594,3,"[78, 36, 3]"
5059,81232,10.567392,3,"[75, 54, 1]"
5060,81248,43.369827,4,"[78, 22, 78, 4]"
5061,81264,24.858439,4,"[77, 17, 59, 3]"
5062,81284,42.931611,5,"[78, 17, 8, 78, 1]"
5063,81300,43.608655,4,"[77, 22, 78, 5]"
5064,81312,25.385971,3,"[78, 59, 6]"
5065,81324,25.095701,3,"[77, 52, 1]"
5066,81340,20.420092,4,"[77, 1, 23, 3]"
5067,81352,19.094394,3,"[77, 15, 25]"
5068,81372,43.415252,5,"[77, 17, 8, 77, 3]"
5069,81388,43.369827,4,"[78, 22, 78, 4]"
5070,81404,24.46448,4,"[77, 22, 54, 3]"
5071,81416,20.289195,3,"[78, 4, 22]"
5072,81436,42.68017,5,"[78, 17, 8, 78, 14]"
5073,81452,43.304388,4,"[77, 22, 78, 18]"
5074,81464,29.918065,3,"[77, 22, 70]"
5075,81476,20.320357,3,"[78, 22, 4]"
5076,81488,25.095701,3,"[77, 52, 1]"
5077,81508,42.960403,5,"[77, 22, 78, 26, 5]"
5078,81516,24.972859,2,"[78, 52]"
5079,81532,19.285071,4,"[78, 3, 21, 15]"
5080,81548,28.245222,4,"[78, 22, 67, 2]"
