episode,timesteps,reward,num_actions,actions_plus_1
4406,75548,20.339144,3,"[33, 78, 6]"
4407,75584,16.960076,9,"[33, 78, 33, 1, 1, 5, 2, 39, 3]"
4408,75600,24.820209,4,"[33, 78, 53, 5]"
4409,75612,20.062745,3,"[33, 78, 19]"
4410,75628,19.707263,4,"[33, 78, 30, 2]"
4411,75644,18.519219,4,"[33, 78, 26, 19]"
4412,75656,6.258574,3,"[21, 78, 5]"
4413,75668,20.339144,3,"[33, 78, 6]"
4414,75684,25.091933,4,"[33, 78, 74, 10]"
4415,75700,25.535489,4,"[33, 78, 65, 6]"
4416,75712,20.062745,3,"[33, 78, 19]"
4417,75740,19.405515,7,"[3, 33, 78, 12, 2, 9, 19]"
4418,75756,24.911819,4,"[33, 78, 72, 12]"
4419,75772,24.986936,4,"[33, 78, 56, 2]"
4420,75784,20.062745,3,"[33, 78, 19]"
4421,75800,25.525283,4,"[33, 78, 70, 1]"
4422,75828,26.489844,7,"[72, 16, 78, 11, 2, 13, 16]"
4423,75840,20.339144,3,"[33, 78, 6]"
4424,75856,18.633719,4,"[33, 78, 39, 6]"
4425,75872,24.986936,4,"[33, 78, 56, 2]"
4426,75884,5.651884,3,"[35, 63, 6]"
4427,75904,14.727523,5,"[5, 22, 78, 74, 3]"
4428,75920,24.911819,4,"[33, 78, 72, 12]"
4429,75932,20.339144,3,"[33, 78, 6]"
4430,75944,7.75418,3,"[33, 70, 1]"
4431,75960,26.586396,4,"[74, 16, 78, 1]"
4432,75972,20.062745,3,"[33, 78, 19]"
4433,75988,25.42693,4,"[33, 78, 19, 65]"
4434,76004,19.731409,4,"[33, 78, 24, 8]"
4435,76028,14.651156,6,"[5, 21, 78, 1, 74, 3]"
4436,76040,20.062745,3,"[33, 78, 19]"
4437,76056,9.444679,4,"[58, 1, 45, 65]"
4438,76068,25.145769,3,"[33, 78, 58]"
4439,76084,25.841099,4,"[33, 78, 69, 2]"
4440,76104,28.491839,5,"[33, 78, 21, 70, 6]"
4441,76120,19.774543,4,"[33, 78, 12, 20]"
4442,76140,25.019219,5,"[33, 78, 21, 62, 1]"
4443,76152,20.339144,3,"[33, 78, 6]"
4444,76164,20.339144,3,"[33, 78, 6]"
4445,76176,20.339144,3,"[33, 78, 6]"
4446,76192,24.939489,4,"[33, 78, 57, 1]"
4447,76208,24.820209,4,"[33, 78, 53, 5]"
4448,76224,19.744056,4,"[33, 78, 21, 11]"
4449,76252,16.009839,7,"[21, 16, 78, 45, 20, 11, 17]"
4450,76264,3.326286,3,"[72, 16, 16]"
4451,76284,19.817797,5,"[33, 78, 5, 16, 11]"
4452,76304,28.330804,5,"[33, 78, 24, 70, 3]"
4453,76320,12.079075,4,"[74, 1, 78, 16]"
4454,76332,20.339144,3,"[33, 78, 6]"
4455,76348,24.926219,4,"[33, 78, 55, 3]"
4456,76364,18.633719,4,"[33, 78, 39, 6]"
4457,76376,20.339144,3,"[33, 78, 6]"
4458,76388,20.062745,3,"[33, 78, 19]"
4459,76408,24.437452,5,"[33, 78, 71, 11, 15]"
4460,76420,20.062745,3,"[33, 78, 19]"
4461,76432,20.339144,3,"[33, 78, 6]"
4462,76448,19.772683,4,"[33, 78, 8, 24]"
4463,76468,7.302168,5,"[5, 21, 78, 34, 5]"
4464,76488,3.646732,5,"[5, 45, 33, 70, 3]"
4465,76516,11.72137,7,"[74, 1, 78, 7, 2, 13, 20]"
4466,76528,7.75418,3,"[33, 70, 1]"
4467,76552,18.59988,6,"[33, 78, 2, 1, 39, 3]"
4468,76564,20.339144,3,"[33, 78, 6]"
4469,76584,28.391905,5,"[33, 78, 22, 70, 5]"
4470,76600,25.525283,4,"[33, 78, 70, 1]"
4471,76616,16.273761,4,"[33, 78, 45, 39]"
4472,76636,17.703251,5,"[5, 45, 33, 78, 8]"
4473,76652,24.926219,4,"[33, 78, 55, 3]"
4474,76672,24.707637,5,"[5, 35, 78, 61, 3]"
4475,76684,25.145769,3,"[33, 78, 58]"
4476,76708,23.485609,6,"[33, 78, 53, 2, 30, 12]"
4477,76720,20.062745,3,"[33, 78, 19]"
4478,76736,14.764184,4,"[33, 78, 45, 52]"
4479,76752,25.59341,4,"[33, 78, 75, 9]"
4480,76768,24.017442,4,"[33, 78, 72, 25]"
4481,76784,19.723895,4,"[33, 78, 2, 30]"
4482,76800,24.986936,4,"[33, 78, 56, 2]"
4483,76824,16.301665,6,"[5, 5, 16, 78, 64, 1]"
4484,76860,17.442469,9,"[5, 5, 16, 78, 5, 5, 22, 70, 2]"
4485,76876,5.056798,4,"[5, 21, 78, 52]"
4486,76896,8.156393,5,"[5, 5, 16, 78, 13]"
4487,76912,7.701882,4,"[5, 24, 78, 23]"
4488,76936,7.914511,6,"[5, 5, 16, 78, 2, 24]"
4489,76964,13.452229,7,"[5, 5, 16, 78, 5, 66, 20]"
4490,77004,4.691789,10,"[5, 5, 16, 78, 5, 5, 45, 7, 15, 14]"
4491,77032,13.473116,7,"[5, 5, 17, 78, 5, 68, 4]"
4492,77060,25.284298,7,"[5, 5, 5, 16, 78, 21, 65]"
4493,77076,7.701882,4,"[5, 24, 78, 23]"
4494,77096,21.314995,5,"[5, 5, 26, 78, 3]"
4495,77132,16.514942,9,"[5, 1, 5, 16, 78, 5, 17, 78, 3]"
4496,77152,16.315591,5,"[5, 5, 16, 78, 65]"
4497,77200,5.659839,12,"[40, 5, 5, 5, 5, 16, 3, 78, 5, 7, 3, 23]"
4498,77216,8.21504,4,"[5, 22, 78, 12]"
4499,77236,24.948305,5,"[5, 26, 78, 75, 11]"
4500,77260,7.95902,6,"[5, 5, 16, 78, 7, 19]"
4501,77288,13.132025,7,"[5, 5, 16, 78, 5, 75, 11]"
4502,77316,7.586044,7,"[5, 5, 16, 78, 6, 32, 1]"
4503,77336,20.802361,5,"[5, 5, 24, 78, 5]"
4504,77352,7.994638,4,"[5, 24, 78, 10]"
4505,77372,8.156393,5,"[5, 5, 16, 78, 13]"
4506,77396,13.302629,6,"[5, 5, 16, 78, 5, 60]"
4507,77424,20.186679,7,"[5, 16, 16, 78, 2, 18, 8]"
4508,77456,18.482675,8,"[5, 26, 78, 2, 12, 2, 17, 14]"
4509,77488,13.233343,8,"[5, 5, 16, 78, 5, 5, 61, 7]"
4510,77508,7.365157,5,"[5, 24, 78, 27, 9]"
4511,77540,6.303856,8,"[5, 5, 14, 16, 69, 20, 20, 7]"
4512,77560,5.117624,5,"[5, 5, 16, 78, 52]"
4513,77596,17.442469,9,"[5, 5, 16, 78, 5, 5, 22, 70, 2]"
4514,77620,25.687085,6,"[5, 5, 24, 78, 75, 8]"
4515,77640,13.037794,5,"[5, 24, 78, 61, 1]"
4516,77664,13.155495,6,"[5, 24, 78, 5, 16, 67]"
4517,77680,19.783805,4,"[5, 26, 78, 21]"
4518,77708,13.967059,7,"[5, 5, 16, 78, 5, 65, 8]"
4519,77744,12.827763,9,"[5, 5, 16, 78, 5, 5, 17, 62, 2]"
4520,77764,20.534932,5,"[5, 5, 24, 78, 18]"
4521,77800,24.322077,9,"[5, 5, 16, 5, 78, 5, 22, 56, 3]"
4522,77816,20.3425,4,"[5, 33, 78, 14]"
4523,77836,20.802361,5,"[5, 5, 24, 78, 5]"
4524,77864,13.653752,7,"[5, 5, 16, 78, 5, 72, 1]"
4525,77880,19.783805,4,"[5, 26, 78, 21]"
4526,77900,7.292659,5,"[5, 24, 78, 34, 2]"
4527,77924,26.021299,6,"[5, 5, 24, 78, 67, 3]"
4528,77952,25.250592,7,"[5, 5, 26, 78, 24, 52, 5]"
4529,77968,20.05984,4,"[5, 26, 78, 8]"
4530,77996,25.446957,7,"[5, 5, 16, 5, 78, 69, 4]"
4531,78016,20.534932,5,"[5, 5, 24, 78, 18]"
4532,78040,19.490894,6,"[5, 26, 78, 2, 21, 11]"
4533,78068,12.926114,7,"[5, 5, 16, 78, 19, 71, 1]"
4534,78096,25.135357,7,"[5, 5, 16, 5, 78, 26, 60]"
4535,78116,20.534932,5,"[5, 5, 24, 78, 18]"
4536,78140,12.876967,6,"[5, 5, 19, 78, 61, 14]"
4537,78168,28.943909,7,"[5, 5, 24, 78, 22, 70, 4]"
4538,78188,7.003978,5,"[5, 19, 78, 21, 7]"
4539,78204,6.382584,4,"[19, 16, 65, 4]"
4540,78220,21.042412,4,"[19, 16, 78, 4]"
4541,78240,20.534932,5,"[5, 5, 24, 78, 18]"
4542,78260,5.117624,5,"[5, 5, 16, 78, 52]"
4543,78292,17.343911,8,"[5, 19, 16, 78, 20, 1, 21, 9]"
4544,78316,18.784413,6,"[5, 33, 78, 2, 13, 25]"
4545,78332,7.713454,4,"[5, 33, 65, 1]"
4546,78356,26.021299,6,"[5, 5, 24, 78, 67, 3]"
4547,78376,13.577715,5,"[5, 21, 78, 60, 5]"
4548,78404,29.949304,7,"[5, 5, 24, 78, 24, 70, 2]"
4549,78424,8.156393,5,"[5, 5, 16, 78, 13]"
4550,78452,12.538089,7,"[5, 5, 19, 78, 26, 60, 2]"
4551,78476,8.112736,6,"[5, 5, 17, 5, 70, 2]"
4552,78496,8.064714,5,"[5, 5, 19, 78, 10]"
4553,78512,24.986936,4,"[33, 78, 56, 2]"
4554,78520,8.508142,2,"[26, 78]"
4555,78552,18.023345,8,"[5, 5, 16, 78, 5, 5, 16, 78]"
4556,78612,6.333447,15,"[5, 5, 16, 16, 5, 5, 5, 5, 16, 78, 5, 6, 2, 12, 14]"
4557,78628,8.095567,4,"[5, 21, 78, 13]"
4558,78656,16.05763,7,"[5, 5, 16, 78, 33, 67, 4]"
4559,78680,29.88239,6,"[5, 33, 78, 16, 74, 2]"
4560,78700,8.278975,5,"[5, 5, 17, 78, 12]"
4561,78724,29.88239,6,"[5, 33, 78, 16, 74, 2]"
4562,78748,6.620476,6,"[5, 5, 16, 15, 5, 58]"
4563,78776,25.003035,7,"[5, 5, 16, 5, 78, 60, 13]"
4564,78792,25.715102,4,"[33, 78, 66, 5]"
4565,78824,6.472768,8,"[5, 5, 16, 78, 5, 5, 22, 20]"
4566,78852,28.080192,7,"[5, 5, 24, 78, 24, 65, 7]"
4567,78876,25.222325,6,"[5, 5, 16, 5, 78, 60]"
4568,78904,17.024266,7,"[5, 5, 45, 5, 24, 78, 7]"
4569,78928,20.949229,6,"[5, 1, 5, 24, 78, 17]"
4570,78952,25.687085,6,"[5, 5, 24, 78, 75, 8]"
4571,78984,18.262906,8,"[5, 19, 16, 78, 10, 1, 2, 25]"
4572,79004,25.647759,5,"[5, 26, 78, 66, 7]"
4573,79024,24.942583,5,"[5, 35, 78, 17, 60]"
4574,79044,20.534932,5,"[5, 5, 24, 78, 18]"
4575,79056,20.062745,3,"[33, 78, 19]"
4576,79092,19.64831,9,"[5, 5, 16, 5, 78, 5, 2, 2, 25]"
4577,79112,19.791185,5,"[33, 78, 3, 20, 9]"
4578,79132,20.534932,5,"[5, 5, 24, 78, 18]"
4579,79160,29.902501,7,"[5, 14, 16, 5, 78, 16, 74]"
4580,79184,28.114841,6,"[5, 26, 78, 24, 70, 5]"
4581,79196,25.496346,3,"[33, 78, 71]"
4582,79208,20.339144,3,"[33, 78, 6]"
4583,79228,28.330719,5,"[33, 78, 22, 67, 8]"
4584,79252,25.252578,6,"[5, 5, 24, 78, 56, 1]"
4585,79276,22.569957,6,"[26, 5, 1, 78, 75, 23]"
4586,79304,25.058069,7,"[5, 5, 16, 5, 78, 58, 2]"
4587,79320,8.741656,4,"[5, 5, 24, 70]"
4588,79336,25.535489,4,"[33, 78, 65, 6]"
4589,79352,19.731409,4,"[33, 78, 24, 8]"
4590,79380,18.292646,7,"[5, 19, 16, 78, 6, 10, 22]"
4591,79392,20.339144,3,"[33, 78, 6]"
4592,79412,28.348132,5,"[33, 78, 26, 68, 3]"
4593,79432,29.458005,5,"[33, 78, 22, 74, 1]"
4594,79468,29.40158,9,"[5, 5, 16, 5, 5, 78, 22, 67, 5]"
4595,79504,16.032641,9,"[5, 5, 26, 5, 78, 2, 22, 5, 21]"
4596,79528,19.438046,6,"[5, 26, 5, 78, 17, 25]"
4597,79540,25.496346,3,"[33, 78, 71]"
4598,79568,19.432835,7,"[5, 5, 24, 5, 78, 17, 9]"
4599,79592,6.47505,6,"[5, 5, 16, 5, 68, 5]"
4600,79608,25.312371,4,"[5, 33, 78, 66]"
4601,79628,26.032167,5,"[19, 16, 78, 24, 58]"
4602,79644,7.713454,4,"[5, 33, 65, 1]"
4603,79656,5.964519,3,"[33, 66, 5]"
4604,79680,25.69035,6,"[5, 21, 5, 78, 66, 7]"
4605,79708,29.884276,7,"[5, 5, 16, 5, 78, 24, 75]"
4606,79728,25.331278,5,"[5, 33, 78, 65, 1]"
4607,79752,26.010214,6,"[5, 5, 24, 78, 65, 5]"
4608,79768,20.564904,4,"[5, 33, 78, 1]"
4609,79792,18.636382,6,"[5, 5, 17, 5, 78, 20]"
4610,79816,19.741767,6,"[5, 5, 24, 5, 78, 13]"
4611,79840,26.010214,6,"[5, 5, 24, 78, 65, 5]"
4612,79856,20.05984,4,"[5, 26, 78, 8]"
4613,79872,24.959049,4,"[5, 33, 78, 53]"
4614,79896,28.463923,6,"[33, 78, 3, 16, 75, 3]"
4615,79916,25.526994,5,"[33, 5, 78, 16, 63]"
4616,79936,18.753424,5,"[33, 78, 4, 28, 13]"
4617,79952,25.678443,4,"[19, 16, 78, 56]"
4618,79972,24.834891,5,"[33, 78, 22, 60, 2]"
4619,79992,18.599734,5,"[33, 78, 5, 22, 18]"
4620,80004,20.062745,3,"[33, 78, 19]"
4621,80020,25.45629,4,"[33, 78, 17, 67]"
4622,80032,7.75418,3,"[33, 70, 1]"
4623,80060,25.251407,7,"[5, 5, 16, 5, 78, 21, 65]"
4624,80072,20.339144,3,"[33, 78, 6]"
4625,80084,25.496346,3,"[33, 78, 71]"
4626,80104,20.802361,5,"[5, 5, 24, 78, 5]"
4627,80120,20.3425,4,"[5, 33, 78, 14]"
4628,80140,24.386782,5,"[33, 78, 17, 63, 4]"
4629,80152,7.719948,3,"[33, 69, 2]"
4630,80168,24.986936,4,"[33, 78, 56, 2]"
4631,80188,20.802361,5,"[5, 5, 24, 78, 5]"
4632,80200,25.496346,3,"[33, 78, 71]"
4633,80236,5.163107,9,"[5, 5, 16, 16, 78, 10, 10, 5, 24]"
4634,80268,25.078058,8,"[5, 5, 16, 5, 78, 26, 63, 10]"
4635,80280,20.339144,3,"[33, 78, 6]"
4636,80300,25.109416,5,"[19, 15, 78, 56, 1]"
4637,80316,25.303657,4,"[33, 78, 26, 58]"
4638,80332,24.819987,4,"[33, 78, 54, 4]"
4639,80364,24.684512,8,"[5, 5, 24, 5, 78, 16, 61, 1]"
4640,80380,25.402241,4,"[33, 78, 67, 4]"
4641,80408,21.123252,7,"[5, 5, 16, 5, 5, 78, 16]"
4642,80436,25.051722,7,"[5, 5, 16, 5, 78, 75, 11]"
4643,80448,6.411819,3,"[33, 68, 3]"
4644,80464,25.712272,4,"[33, 78, 68, 3]"
4645,80476,25.496346,3,"[33, 78, 71]"
4646,80496,25.453547,5,"[5, 5, 24, 78, 57]"
4647,80512,18.32905,4,"[33, 78, 43, 2]"
4648,80540,25.44994,7,"[5, 5, 24, 78, 14, 67, 2]"
4649,80556,20.204719,4,"[35, 78, 18, 12]"
4650,80580,8.580867,6,"[5, 5, 16, 5, 5, 68]"
4651,80596,24.819987,4,"[33, 78, 54, 4]"
4652,80624,25.751176,7,"[5, 5, 16, 5, 78, 66, 7]"
4653,80636,20.062745,3,"[33, 78, 19]"
4654,80660,25.222325,6,"[5, 5, 16, 5, 78, 60]"
4655,80672,20.062745,3,"[33, 78, 19]"
4656,80688,26.353963,4,"[33, 78, 61, 10]"
4657,80708,18.604269,5,"[33, 78, 10, 16, 19]"
4658,80728,20.802361,5,"[5, 5, 24, 78, 5]"
4659,80764,24.774204,9,"[5, 5, 16, 5, 78, 5, 22, 58, 1]"
4660,80776,20.062745,3,"[33, 78, 19]"
4661,80788,20.062745,3,"[33, 78, 19]"
4662,80808,25.728868,5,"[5, 33, 78, 16, 63]"
4663,80824,20.05984,4,"[5, 26, 78, 8]"
4664,80848,29.216089,6,"[33, 78, 24, 5, 67, 1]"
4665,80864,20.3425,4,"[5, 33, 78, 14]"
4666,80888,25.222325,6,"[5, 5, 16, 5, 78, 60]"
4667,80904,8.741656,4,"[5, 5, 24, 70]"
4668,80928,6.843626,6,"[5, 24, 1, 1, 70, 3]"
4669,80956,20.158579,7,"[5, 1, 16, 16, 78, 22, 5]"
4670,80968,25.496346,3,"[33, 78, 71]"
4671,80992,18.683851,6,"[33, 78, 2, 13, 14, 16]"
4672,81008,24.959049,4,"[5, 33, 78, 53]"
4673,81028,25.117167,5,"[33, 78, 5, 65, 1]"
4674,81056,28.094603,7,"[5, 21, 5, 78, 26, 70, 3]"
4675,81072,7.417844,4,"[33, 5, 64, 2]"
4676,81104,24.348263,8,"[5, 5, 16, 5, 1, 78, 65, 7]"
4677,81116,20.062745,3,"[33, 78, 19]"
4678,81128,8.172733,3,"[33, 5, 66]"
4679,81144,26.353963,4,"[33, 78, 61, 10]"
4680,81168,19.055265,6,"[5, 33, 78, 3, 32, 5]"
4681,81196,24.807537,7,"[5, 5, 24, 5, 78, 62, 3]"
4682,81212,18.482388,4,"[33, 78, 21, 24]"
4683,81240,17.214119,7,"[5, 1, 33, 78, 13, 28, 11]"
4684,81256,25.715102,4,"[33, 78, 66, 5]"
4685,81276,20.027946,5,"[5, 33, 78, 19, 8]"
4686,81296,28.330804,5,"[33, 78, 24, 70, 3]"
4687,81308,25.145769,3,"[33, 78, 58]"
4688,81324,20.363029,4,"[33, 5, 78, 1]"
4689,81352,25.960663,7,"[5, 5, 24, 78, 3, 17, 63]"
4690,81368,24.704544,4,"[33, 78, 75, 22]"
4691,81380,7.75418,3,"[33, 70, 1]"
4692,81396,19.773613,4,"[33, 78, 13, 19]"
4693,81412,19.772683,4,"[33, 78, 8, 24]"
4694,81432,26.051489,5,"[19, 16, 78, 63, 6]"
4695,81460,6.238631,7,"[5, 5, 17, 5, 1, 65, 6]"
4696,81480,19.891263,5,"[33, 1, 78, 11, 20]"
4697,81504,25.71311,6,"[5, 5, 24, 78, 66, 4]"
4698,81520,20.283925,4,"[21, 16, 78, 15]"
4699,81536,20.3425,4,"[5, 33, 78, 14]"
4700,81548,8.395243,3,"[33, 1, 70]"
4701,81560,25.145769,3,"[33, 78, 58]"
4702,81600,17.161967,10,"[5, 5, 16, 5, 1, 78, 3, 11, 10, 22]"
4703,81624,19.147462,6,"[5, 5, 24, 78, 32, 12]"
4704,81636,7.75418,3,"[33, 70, 1]"
4705,81664,5.630934,7,"[5, 5, 22, 5, 5, 58, 4]"
4706,81680,20.3425,4,"[5, 33, 78, 14]"
4707,81696,7.819988,4,"[19, 16, 68, 1]"
4708,81724,20.282834,7,"[5, 5, 14, 10, 78, 13, 18]"
4709,81740,24.986936,4,"[33, 78, 56, 2]"
4710,81756,20.455947,4,"[33, 1, 78, 5]"
4711,81784,29.949304,7,"[5, 5, 24, 78, 24, 70, 2]"
4712,81800,20.3425,4,"[5, 33, 78, 14]"
4713,81828,19.034634,7,"[5, 24, 5, 78, 10, 17, 17]"
4714,81852,20.63651,6,"[5, 26, 1, 1, 78, 6]"
4715,81868,18.482388,4,"[33, 78, 21, 24]"
4716,81880,8.374607,3,"[5, 33, 66]"
4717,81896,19.386957,4,"[33, 6, 78, 13]"
4718,81932,17.192484,9,"[5, 5, 10, 16, 5, 78, 9, 16, 12]"
4719,81944,20.062745,3,"[33, 78, 19]"
4720,81960,25.535489,4,"[33, 78, 65, 6]"
4721,81980,25.437291,5,"[5, 33, 78, 59, 7]"
4722,82004,20.245447,6,"[5, 5, 24, 78, 6, 25]"
4723,82020,25.841099,4,"[33, 78, 69, 2]"
4724,82044,18.859968,6,"[5, 21, 5, 1, 78, 7]"
4725,82072,25.630459,7,"[5, 5, 24, 1, 78, 55, 1]"
4726,82092,25.62698,5,"[33, 1, 78, 63, 7]"
4727,82108,20.455947,4,"[33, 1, 78, 5]"
4728,82124,20.188519,4,"[33, 1, 78, 18]"
4729,82132,8.390822,2,"[33, 71]"
4730,82164,23.638795,8,"[5, 5, 4, 17, 1, 78, 58, 1]"
4731,82184,20.802361,5,"[5, 5, 24, 78, 5]"
4732,82208,24.445079,6,"[33, 5, 78, 17, 57, 5]"
4733,82228,21.275866,5,"[5, 26, 5, 78, 3]"
4734,82252,29.602891,6,"[33, 1, 78, 24, 70, 2]"
4735,82268,25.525283,4,"[33, 78, 70, 1]"
4736,82292,28.557407,6,"[33, 78, 17, 16, 63, 1]"
4737,82320,19.614992,7,"[5, 5, 5, 16, 78, 17, 17]"
4738,82336,20.564904,4,"[5, 33, 78, 1]"
4739,82360,7.874616,6,"[26, 5, 1, 1, 70, 1]"
4740,82388,8.118165,7,"[5, 5, 16, 1, 5, 70, 2]"
4741,82404,21.042412,4,"[19, 16, 78, 4]"
4742,82428,20.459579,6,"[26, 5, 1, 1, 78, 6]"
4743,82448,24.94766,5,"[5, 26, 78, 61, 12]"
4744,82464,20.05984,4,"[5, 26, 78, 8]"
4745,82484,24.443742,5,"[33, 78, 24, 57, 3]"
4746,82512,22.646648,7,"[21, 10, 1, 78, 24, 57, 4]"
4747,82528,26.353963,4,"[33, 78, 61, 10]"
4748,82548,25.623776,5,"[26, 5, 78, 71, 2]"
4749,82564,25.678443,4,"[19, 16, 78, 56]"
4750,82580,20.188519,4,"[33, 1, 78, 18]"
4751,82600,20.030013,5,"[5, 33, 78, 6, 21]"
4752,82616,7.765885,4,"[33, 1, 5, 65]"
4753,82636,24.443742,5,"[33, 78, 24, 57, 3]"
4754,82652,20.188519,4,"[33, 1, 78, 18]"
4755,82676,19.609946,6,"[5, 26, 5, 78, 28, 14]"
4756,82704,25.608098,7,"[5, 26, 1, 1, 78, 24, 60]"
4757,82716,20.421371,3,"[34, 78, 5]"
4758,82736,19.409837,5,"[19, 16, 78, 37, 6]"
4759,82772,29.723327,9,"[26, 1, 5, 1, 1, 78, 24, 70, 2]"
4760,82808,24.881004,9,"[5, 26, 1, 1, 1, 5, 78, 63, 2]"
4761,82828,19.828939,5,"[33, 5, 78, 13, 14]"
4762,82844,20.455947,4,"[33, 1, 78, 5]"
4763,82880,28.86529,9,"[5, 9, 16, 78, 21, 1, 9, 68, 1]"
4764,82904,26.059338,6,"[26, 5, 5, 78, 61, 7]"
4765,82920,19.744056,4,"[33, 78, 21, 11]"
4766,82932,20.339144,3,"[33, 78, 6]"
4767,82948,8.033897,4,"[5, 19, 16, 64]"
4768,82964,24.986936,4,"[33, 78, 56, 2]"
4769,82988,16.606935,6,"[33, 71, 21, 16, 66, 1]"
4770,83016,8.067388,7,"[5, 24, 1, 1, 1, 71, 1]"
4771,83044,20.694212,7,"[5, 19, 3, 1, 5, 78, 6]"
4772,83064,14.834395,5,"[33, 1, 71, 75, 15]"
4773,83080,20.188519,4,"[33, 1, 78, 18]"
4774,83104,29.563043,6,"[5, 26, 78, 15, 16, 68]"
4775,83120,24.986936,4,"[33, 78, 56, 2]"
4776,83132,7.758727,3,"[33, 71, 13]"
4777,83148,19.773613,4,"[33, 78, 13, 19]"
4778,83160,20.062745,3,"[33, 78, 19]"
4779,83184,24.562803,6,"[33, 1, 78, 24, 56, 3]"
4780,83196,20.339144,3,"[33, 78, 6]"
4781,83204,8.390822,2,"[33, 71]"
4782,83220,24.986936,4,"[33, 78, 56, 2]"
4783,83236,-0.244162,4,"[26, 38, 52, 1]"
4784,83260,13.319304,6,"[5, 19, 71, 78, 10, 25]"
4785,83268,8.390822,2,"[33, 71]"
4786,83292,20.219539,6,"[5, 5, 24, 78, 20, 11]"
4787,83308,24.986936,4,"[33, 78, 56, 2]"
4788,83328,19.982639,5,"[21, 16, 78, 8, 20]"
4789,83348,24.435772,5,"[33, 78, 17, 62, 5]"
4790,83368,19.812964,5,"[33, 78, 6, 11, 15]"
4791,83392,14.005265,6,"[5, 26, 1, 71, 64, 2]"
4792,83408,15.903999,4,"[33, 71, 64, 1]"
4793,83428,29.620926,5,"[33, 78, 14, 17, 66]"
4794,83444,19.773613,4,"[33, 78, 13, 19]"
4795,83460,7.72392,4,"[33, 1, 68, 2]"
4796,83488,20.120648,7,"[9, 24, 78, 4, 1, 8, 19]"
4797,83512,19.498189,6,"[15, 16, 78, 8, 24, 2]"
4798,83532,7.129784,5,"[33, 1, 5, 64, 1]"
4799,83552,24.683538,5,"[33, 1, 78, 74, 22]"
4800,83564,20.062745,3,"[33, 78, 19]"
4801,83600,28.819743,9,"[5, 26, 1, 5, 78, 1, 16, 71, 5]"
4802,83612,20.339144,3,"[33, 78, 6]"
4803,83636,26.621362,6,"[5, 5, 24, 78, 60, 10]"
4804,83648,4.309387,3,"[26, 71, 20]"
4805,83676,25.168731,7,"[5, 5, 24, 78, 9, 71, 3]"
4806,83692,20.455947,4,"[33, 1, 78, 5]"
4807,83708,24.986936,4,"[33, 78, 56, 2]"
4808,83728,24.222146,5,"[33, 78, 24, 56, 4]"
4809,83748,18.601327,5,"[33, 1, 78, 21, 23]"
4810,83772,25.252578,6,"[5, 5, 24, 78, 56, 1]"
4811,83788,7.72392,4,"[33, 1, 68, 2]"
4812,83812,22.613468,6,"[27, 5, 78, 24, 56, 5]"
4813,83832,19.822816,5,"[33, 78, 5, 8, 19]"
4814,83848,8.096372,4,"[5, 26, 71, 2]"
4815,83876,25.659969,7,"[26, 5, 5, 78, 24, 56, 1]"
4816,83896,25.604439,5,"[21, 16, 78, 65, 2]"
4817,83912,20.188519,4,"[33, 1, 78, 18]"
4818,83952,30.04425,10,"[26, 1, 1, 5, 1, 1, 78, 24, 70, 1]"
4819,83976,18.592341,6,"[33, 78, 5, 10, 8, 22]"
4820,84004,19.518068,7,"[19, 1, 16, 78, 12, 15, 15]"
4821,84028,24.618697,6,"[5, 33, 78, 10, 62, 7]"
4822,84052,20.517882,6,"[19, 16, 78, 4, 20, 6]"
4823,84072,28.348132,5,"[33, 78, 26, 68, 3]"
4824,84092,16.727931,5,"[5, 33, 78, 52, 1]"
4825,84116,20.229154,6,"[5, 5, 24, 78, 14, 17]"
4826,84128,20.062745,3,"[33, 78, 19]"
4827,84156,25.33601,7,"[5, 5, 24, 78, 26, 56, 1]"
4828,84176,18.608618,5,"[33, 78, 8, 19, 18]"
4829,84196,18.279074,5,"[5, 26, 78, 32, 15]"
4830,84212,25.303657,4,"[33, 78, 26, 58]"
4831,84232,19.074842,5,"[5, 33, 78, 32, 8]"
4832,84248,7.819988,4,"[19, 16, 68, 1]"
4833,84256,8.390822,2,"[33, 71]"
4834,84276,18.783373,5,"[33, 78, 8, 25, 12]"
4835,84308,26.478132,8,"[5, 5, 4, 16, 5, 78, 66, 3]"
4836,84328,25.019219,5,"[33, 78, 21, 62, 1]"
4837,84344,24.986936,4,"[33, 78, 56, 2]"
4838,84364,18.565946,5,"[33, 78, 8, 15, 22]"
4839,84380,25.678443,4,"[19, 16, 78, 56]"
4840,84392,20.062745,3,"[33, 78, 19]"
4841,84416,28.597495,6,"[33, 1, 78, 22, 70, 4]"
4842,84436,24.736613,5,"[33, 78, 26, 56, 2]"
4843,84448,20.339144,3,"[33, 78, 6]"
4844,84484,16.387757,9,"[5, 49, 5, 24, 78, 1, 5, 28, 13]"
4845,84500,19.778696,4,"[33, 78, 7, 25]"
4846,84516,24.819987,4,"[33, 78, 54, 4]"
4847,84532,26.353963,4,"[33, 78, 61, 10]"
4848,84564,25.326892,8,"[5, 21, 5, 1, 1, 78, 56, 2]"
4849,84584,18.538394,5,"[5, 26, 1, 78, 20]"
4850,84604,24.558758,5,"[33, 78, 21, 60, 3]"
4851,84620,25.310732,4,"[33, 78, 24, 60]"
